name,keysig,mode,melody
deut2533,1,0,(67 62 67 71 69 67 66 67 69 71 72 74 76 74 72 71 74 69 69 71 74 72 72 71 71 69 74 69 69 71 74 72 72 71 71 69 71 69 67 69 67 67 66 67)
deut2534,1,0,(71 69 67 69 71 72 74 71 72 71 69 71 72 74 71 71 69 67 69 71 73 76 74 73 71 69 74 76 73 74 72 71 72 71 69 67 71 69 69 69 69 74 71 72 71 72 72 71 69 71 72 73 74 71 72 69 67 71 74 66 67)
deut2535,-3,0,(67 68 72 70 67 70 70 75 74 74 72 72 72 70 67 65 65 72 70 68 67 70 70 70 62 62 70 70 72 74 75 70 70 70 74 74 70 70 72 74 75 70 70 70 75 74 70 68 65 65 63)
deut2536,-1,0,(72 72 74 72 71 72 69 65 67 72 60 62 64 65 67 69 70 72 69 67 72 72 74 72 71 72 69 65 67 76 74 72 71 69 67 67 67 69 71 72 76 74 72 71 69 67 67 67 69 71 72 60 60 64 60 64 67 70 70 60 60 65 60 65 69 72 72 65 65 74 74 74 77 76 74 72 70 70 69 69 67 67 65 69 72 70 70 69 74 72 64 65 65 65 74 74 74 77 76 74 72 70 70 69 69 67 67 65 69 72 70 70 69 74 72 64 65)
deut2537,0,0,(55 52 53 55 55 64 60 59 62 60 60 59 60 62 59 57 55 57 59 55 55 50 52 53 53 53 57 55 53 53 52 52 52 50 52 53 53 53 57 55 53 53 52 55 55 55 64 60 62 59 60 60 62 60 59 57 55 55 55 57 59 60 55 55 55 64 60 62 59 60 60 62 60 59 57 55 55 55 57 59 60)
deut2538,-2,0,(65 70 70 72 72 70 72 74 70 69 67 65 65 63 63 65 63 62 62 67 67 69 69 67 69 70 67 74 72 69 70 69 70 67 65 65 72 72 70 69 67 65 65 70 70 69 67 69 70 69 70 72 74 74 74 72 70 65 67 65 63 72 72 72 70 69 75 74 72 77 75 74 72 70 70 72 69 70)
deut2539,-2,0,(70 65 67 62 63 65 67 69 70 65 65 74 70 77 74 72 70 69 67 65 70 65 67 62 63 65 67 69 70 65 65 74 70 77 74 72 70 69 67 65 65 70 67 67 72 70 70 69 67 65 75 72 74 70 70 69 70 72 74 72 65 70 67 67 72 70 70 69 67 65 75 72 74 75 72 70 69 70)
deut254,1,0,(74 72 71 71 67 67 67 64 64 72 71 69 69 69 74 71 71 71 71 71 71 71 71 67 67 72 71 69 69 69 74 71 72 71 69 74 73 76 74 69 66 67 69 74 78 76 74 74 72 71 71 74 71 72 71 72 72 71 69 69 69 67 69 71 74 71 76 72 69 67 71 69 67)
deut2540,2,0,(50 57 57 57 57 59 57 62 62 54 54 54 57 54 52 54 56 57 61 62 59 57 57 57 57 61 61 64 61 57 57 57 62 62 66 62 57 57 57 64 64 67 64 62)
deut2541,-3,0,(58 63 67 70 70 70 67 70 75 70 67 63 70 58 63 67 70 70 70 67 70 75 70 67 63 70 70 70 70 72 67 70 68 65 67 70 75 72 69 70 74 67 63 75 75 75 72 70 70 67 63 58 60 62 63 70 70 70 72 67 70 68 65 67 70 75 72 69 70 74 67 63 75 75 75 72 70 70 67 63 58 60 62 63)
deut2542,1,0,(62 71 71 71 71 69 71 74 72 71 71 69 74 69 67 66 64 62 62 62 64 66 67 69 71 72 69 74 67 67 67 69 67 66 74 76 72 69 67 67 67 69 67 66 67)
deut2543,-3,0,(58 63 67 70 70 70 68 67 65 63 65 65 65 58 68 67 63 67 70 75 75 75 74 72 70 68 70 70 72 74 72 72 70 65 70 72 73 73 73 72 70 68 67 65 63 67 65 58 63 67 70 70 75 75 75 63 65 67 68 67 60 62 63 63 67 63 70 67 75 75 75 63 65 67 68 67 72 62 63)
deut2544,-2,0,(65 70 70 70 67 65 62 67 65 65 63 62 70 74 70 77 74 72 70 69 65 72 72 65 65 67 69 70 72 74 70 75 74 74 72 77 75 74 72 70 69 67 65 70 72 69 70)
deut2545,1,0,(67 62 62 62 71 69 67 69 62 62 62 72 71 69 62 71 71 71 69 71 72 62 62 72 72 72 71 72 74 67 76 72 67 76 74 71 79 79 74 71 72 76 74 74 76 74 66 69 76 74 67)
deut2546,0,0,(67 72 67 64 65 67 69 67 64 65 67 69 71 72 76 74 67 69 71 74 72 71 69 71 67 72 69 74 74 67 74 74 71 71 72 74 76 74 67 72 67 64 60 67 67 72 76 74 65 64 65 67 69 69 65 62 71 72)
deut2547,-3,0,(63 65 67 65 67 68 67 68 70 70 68 70 72 70 72 74 72 74 75 74 72 70 70 70 72 70 68 68 67 68 67 68 67 65 67 65 63)
deut2548,0,0,(64 65 67 60 60 60 72 67 67 67 76 74 72 71 72 74 71 67 64 65 67 60 60 60 72 67 67 67 76 74 72 71 72 74 71 67 67 69 71 67 67 67 74 67 67 67 67 62 62 64 65 64 62 64 60 64 65 64 62 60 66 67 72 72 64 65 67 60)
deut2549,3,0,(69 73 71 69 64 73 76 74 73 71 71 71 74 66 71 69 68 69 69 73 71 69 64 73 76 74 73 71 71 71 74 66 71 69 68 69 71 68 69 71 68 69 71 74 73 76 74 73 76 78 76 74 73 71 69 73 71 69 64 73 76 74 73 71 71 71 74 66 71 69 68 69)
deut255,-1,0,(60 65 69 72 69 65 74 70 67 65 64 67 72 67 70 69 65 69 67 71 72 71 69 67 71 72 76 74 77 69 71 74 72 72 72 70 67 69 70 74 72 69 72 77 74 70 67 72 65 67 69 67 65)
deut2550,-1,0,(65 67 69 69 72 72 69 69 65 65 67 67 72 70 67 65 65 67 69 69 72 72 69 69 65 65 67 67 72 70 67 65 69 67 67 72 70 69 72 77 69 67 67 72 70 69 72 77 65 67 69 69 69 72 72 72 69 69 69 65 65 67 67 67 72 70 67 65)
deut2551,1,0,(62 67 71 74 72 71 69 69 67 67 67 69 71 72 69 71 74 69 69 69 70 71 71 71 69 69 67 67 67 69 71 72 69 67 66 74 74 72 71 69 76 72 69 67 71 69 67)
deut2552,-1,0,(72 72 70 69 69 69 69 72 70 70 70 70 69 67 67 72 70 70 69 72 72 70 69 69 69 69 72 70 70 70 70 69 67 67 72 70 70 69 72 72 72 74 70 76 72 77 74 74 74 72 65 69 67 65)
deut2553,2,0,(69 69 74 69 66 66 69 66 62 64 66 74 73 71 69 71 69 67 66 64 66 67 64 69 67 66 64 74 76 78 74 69 73 74 74 73 71 69 71 69 67 66 64 66 67 64 69 67 66 64 74 76 78 74 69 73 74)
deut2554,1,0,(62 67 67 67 67 67 69 71 71 71 71 71 67 71 74 71 69 67 74 71 67 74 71 67 74 71 67 74 71 67 67 76 76 76 74 71 72 71 69 67 74 71 62 67 67 67 69 71 67 67 69 71 71 71 72 74 71 71 71 71 71 71 71 69 71 72 71 69 67 69 67)
deut2555,1,0,(62 67 67 62 67 67 62 67 67 62 67 69 71 71 69 71 71 69 71 71 69 71 74 74 79 71 74 72 72 72 76 69 72 71 74 74 79 71 74 72 72 72 76 69 72 71 69 71 71 71 69 69 69 73 73 73 74 62 67 67 69 71 67 64 64 64 72 69 66 67 71 74 74 72 72 71 72 76 74 74 71 74 72 72 71 72 76 74 74 71 74 74 72 71 69 67)
deut2556,0,0,(60 55 57 55 60 55 57 55 55 53 52 53 55 52 60 60 59 57 59 60 59 57 62 62 60 59 57 55 55 59 59 62 62 59 59 55 55 53 52 53 55 52 60 60 59 57 59 60 59 57 62 59 55 57 59 60 64 64 64 64 64 65 65 62 62 64 65 67 64 64 64 64 64 65 65 62 62 60)
deut2557,-5,9,(65 58 60 61 63 65 70 65 65 65 66 65 63 61 60 58 70 68 70 68 66 65 63 61 70 68 70 68 66 65 63 61 73 72 73 72 70 69 67 65 70 70 70 66 63 65 65 58 73 72 73 72 70 69 67 65 70 70 70 66 63 65 65 58)
deut2558,-3,0,(70 75 75 75 75 74 72 70 72 70 68 67 65 67 63 67 65 67 68 65 70 67 65 70 72 70 68 70 72 74 75 63)
deut2559,-1,0,(69 69 69 69 69 69 69 67 69 72 70 67 67 67 67 67 67 67 65 67 69 69 69 69 69 69 69 69 67 69 72 70 67 67 67 67 67 67 67 65 67 69 69 69 70 72 69 70 67 69 72 77 69 69 70 72 69 70 67 69 67 67 72 72 71 71 77 71 71 74 72 72 70 69 69 70 72 69 70 67 69 72 77 69 69 70 72 72 69 70 69 67 65)
deut256,1,0,(74 72 71 69 67 71 69 67 66 67 68 69 76 74 73 74 78 76 74 72 71 76 73 74 73 71 69 67 67 66 71 71 71 69 67 66 69 67 64 62 74 74 76 74 69 70 71 67 74 79 79 78 76 74 72 71 71 71 71 69 71 69 76 74 72 69 67 69 71 71 69 67 74 69 72 71 74 76 74 66 69 67)
deut2560,0,0,(55 60 55 57 55 55 60 59 60 62 59 60 60 62 64 64 64 65 64 62 62 62 64 62 60 60 60 62 60 59 59 59 60 59 57 55 57 55 57 59 60 62 64 62 60)
deut2561,1,0,(67 67 66 67 69 71 67 62 62 64 59 62 60 69 69 68 69 71 72 69 66 62 64 57 60 59 67 67 66 67 69 71 67 62 62 64 59 62 60 69 69 68 69 71 72 69 66 62 64 66 67 71 71 69 72 71 67 71 74 73 74 71 69 69 68 71 69 72 69 66 67)
deut2562,0,0,(60 64 67 69 67 66 67 69 67 66 67 64 60 64 62 65 55 59 60 64 67 64 62 65 55 59 60 60 64 67 69 67 66 67 69 67 66 67 64 60 64 62 65 55 59 60 64 67 64 62 65 55 59 60 64 62 62 64 64 65 65 64 64 62 62 64 64 65 65 64 64 62 62 64 64 65 64 62 60 64 67 69 67 66 67 69 67 66 67 64 60 64 62 65 55 59 60 64 67 64 62 65 55 59 60)
deut2563,-2,9,(67 66 67 74 72 74 75 72 74 70 69 70 69 67 70 69 67 69 70 70 72 74 67 66 67 74 72 74 75 72 74 70 69 70 69 67 70 69 67 69 70 70 72 74 72 74 72 74 74 75 77 72 70 72 72 74 70 69 70 70 72 74 69 67 69 69 69 70 69 69 70 69 74 75 74 72 70 69 67 69 67 69 67)
deut2564,0,0,(55 60 48 48 48 47 48 52 50 50 62 60 59 57 55 53 52 55 60 60 60 64 62 60 60 57 57 57 55 55 55 55 57 59 60 62 60 59 57 55 55 55 55 53 50 48)
deut2565,-1,0,(60 69 67 65 60 70 69 67 72 72 72 70 69 67 65 64 65 67 67 67 67 67 67 69 71 74 72 72 77 76 74 72 71 69 67 69 71 72 60 69 67 65 60 70 69 67 72 72 72 70 69 67 65 64 65 67 60 69 67 65 65 70 69 67 72 72 74 76 77 72 69 65 72 60 65 60 69 67 65 65 70 69 67 72 72 74 76 77 72 69 65 72 60 65)
deut2566,-3,0,(63 67 70 67 68 72 72 70 75 72 70 68 68 67 65 63 65 58 67 69 70 67 65 75 75 74 75 68 67 63 65 62 63)
deut2567,1,0,(67 67 67 66 67 69 71 69 67 71 71 71 69 71 72 74 72 71 74 74 74 71 67 66 64 64 64 72 71 69 76 74 73 74 74 74 72 71 69 67 67 67 79 76 76 76 76 76 74 72 71 69 71 74 72 71 69 67 71 67)
deut2568,-1,0,(60 69 67 65 65 67 69 72 70 67 60 69 67 65 65 67 69 67 60 69 67 65 65 67 69 70 74 77 76 74 72 74 72 69 70 67 65 72 70 69 67 67 67 67 69 70 74 72 72 72 70 69 67 67 67 70 69 67 65)
deut2569,-1,0,(60 65 65 65 69 72 65 65 70 70 74 74 72 69 70 70 70 67 69 69 67 65 65 64 64 62 65 74 74 74 74 72 69 65 74 72 70 69 68 69 69 69 69 69 69 70 69 68 67 67 67 60 65)
deut257,3,0,(64 69 69 68 69 71 73 71 71 73 73 75 75 76 64 64 64 66 64 73 71 69 69 71 71 74 74 73 73 73 71 78 76 68 69)
deut2570,-3,0,(63 63 67 70 75 75 74 79 77 74 72 70 68 68 68 67 70 69 75 75 74 74 72 75 74 77 74 70 72 75 69 69 70 70 70 67 68 77 75 74 72 70 68 68 67 72 71 72 77 75 75 74 75 74 70 68 67 68 72 75 72 70 67 65 63 68 67 70 67 63 65 68 62 62 63)
deut2571,2,0,(69 71 69 67 67 66 66 66 66 67 66 64 64 62 62 62 64 64 64 66 67 69 69 71 69 67 66 66 64 69 69 69 71 73 74 71 69 69 71 69 67 66 67 66 67 66 62 66 69 69 67 64 67 66 69 71 67 64 61 64 62)
deut2572,1,0,(71 67 74 74 72 72 71 74 71 76 74 72 71 69 71 67 67 67 72 72 69 69 74 74 71 71 76 76 74 76 72 72 71 72 74 74 73 74 74 69 71 72 72 71 72 69 64 66 67 67 66 67 69 69 67 71 72 74 69 67 67 67)
deut2573,1,0,(74 72 71 71 74 76 74 72 71 71 69 71 74 73 76 74 69 71 67 66 64 62 74 72 71 71 74 76 74 72 71 71 69 71 74 73 76 74 69 71 67 66 64 62 62 66 66 69 69 72 72 76 76 74 72 71 71 69 74 74 76 72 71 69 69 67 79 74 76 72 71 69 67)
deut2574,-3,0,(70 68 67 65 63 63 65 67 68 65 67 63 63 65 67 68 67 67 67 68 70 72 70 75 74 72 70 70 69 77 75 74 72 72 70 79 77 75 74 77 75 74 72 70 72 69 70 75 74 72 70 70 68 67 65 72 70 62 63)
deut2575,3,0,(64 66 68 69 71 73 71 69 68 68 66 66 69 68 71 69 68 66 64 69 73 76 76 74 71 68 69 64 66 68 69 71 73 71 69 68 68 66 66 69 68 71 69 68 66 64 69 73 76 76 74 71 68 69 69 71 69 68 71 76 74 73 71 71 69 69 73 71 74 73 71 69 68 71 71 76 76 74 73 64 66 68 69 71 73 71 69 68 68 66 66 69 68 71 69 68 66 64 69 73 76 76 68 69)
deut2576,0,0,(55 60 48 48 60 60 59 57 55 55 52 55 55 53 53 53 53 52 52 55 57 55 53 52 55 50 50 55 55 57 59 57 59 60 62 64 62 62 62 60 60 60 60 59 62 59 59 57 60 57 55)
deut2577,1,0,(67 71 69 72 71 72 74 67 71 69 72 71 72 74 71 79 76 74 73 73 74 74 72 71 76 74 72 74 76 72 71 69 74 72 71 72 74 71 74 67 71 69 67)
deut2578,-1,0,(60 69 67 65 72 72 70 69 65 69 67 67 67 72 69 67 60 69 67 65 72 72 70 69 65 69 67 67 67 72 69 67 60 69 70 72 72 69 70 72 72 77 72 70 69 67 65 65 65)
deut2579,-1,0,(65 67 69 67 65 69 72 74 72 70 69 70 67 65 72 72 67 72 76 79 77 76 74 72 72 72 74 72 70 69 70 74 70 69 67 65 72 74 72 72 70 69 67 65 77 69 65 70 67 65)
deut258,0,0,(52 52 50 48 52 57 55 55 55 55 62 55 55 52 60 64 60 57 55 55 59 57 55 53 52 55 55 52 60 64 60 57 55 55 55 55 55)
deut2580,1,0,(74 72 71 71 72 69 71 67 69 66 67 69 71 72 71 71 69 71 71 73 73 74 69 67 66 69 72 69 71 69 67 71 74 71 74 72 71 71 72 71 67 69 66 67)
deut2581,1,0,(67 71 67 71 74 72 69 71 72 69 67 71 69 67 67 71 67 71 74 72 69 71 72 69 67 71 69 67 74 74 74 71 67 66 67 69 67 69 71 72 71 67 74 74 71 69 67 71 67 71 74 72 71 72 69 67 71 69 67)
deut2582,-3,0,(70 70 70 70 79 75 75 74 77 68 68 67 70 70 70 70 72 70 68 67 65 67 68 67 70 72 73 73 72 75 72 70 72 73 73 72 72 74 75 75 74 77 74 72 74 75 75 74 77 75 74 72 70 75 72 68 67 65 63)
deut2583,1,0,(62 67 67 67 67 67 71 67 67 71 67 71 69 67 66 64 62 66 69 67 66 66 64 69 62 62 72 72 69 69 71 71 67 67 69 69 66 66 67 71 74 62 72 72 69 69 71 71 67 67 69 69 66 66 67)
deut2584,0,0,(67 67 72 72 64 64 64 67 67 65 64 62 62 64 65 69 67 67 67 72 72 64 64 64 67 67 65 64 62 64 65 62 60 65 64 62 62 64 65 67 72 76 65 64 62 62 64 65 67 72 76 76 71 72 67 67 76 71 72 67 67 72 71 69 65 62 59 60)
deut2585,1,0,(74 71 71 71 71 72 71 69 74 72 71 67 67 66 67 71 69 74 71 71 71 71 72 71 69 74 72 71 67 67 66 67 71 69 69 74 74 73 76 74 69 69 66 69 67 64 66 74 71 71 71 71 72 71 69 72 71 74 69 74 67)
deut2586,0,0,(55 57 55 55 60 60 62 64 62 60 59 59 59 62 60 59 57 59 57 55 55 57 55 55 60 60 62 64 62 60 59 59 59 62 60 59 57 59 57 55 55 55 57 59 55 57 59 59 60 62 60 62 64 65 64 62 60 62 59 60)
deut2587,0,0,(67 67 62 64 64 62 60 60 62 64 62 67 67 62 64 64 62 60 60 62 64 62 64 64 65 67 67 65 64 62 60 62 64 60)
deut2588,1,0,(62 67 67 69 69 71 67 67 71 74 74 76 74 72 71 62 67 67 69 69 71 67 67 71 74 74 76 74 72 71 69 67 69 69 71 72 74 72 71 69 67 69 69 71 72 74 72 71 76 74 72 71 67 69 71 72 69 67 66 67)
deut2589,1,0,(62 67 67 71 67 62 62 62 64 64 67 64 62 62 72 72 69 72 71 74 67 71 69 72 66 69 67)
deut259,-3,0,(67 65 63 58 58 63 63 63 62 65 65 65 63 62 65 63 63 67 67 65 63 62 60 60 60 62 60 60 60 60 62 65 63 62 63 60 62 65 65 65 65 62 63 62 63 65 62 67 67 65 62 60 65 58 62 62 58 58 65 62 62 65 65 63 63 62 58 58 58 58 58 58 58 63 63 62 58 58 58 63 63 63 63 63 63 60 60 60 60 60 60 60 60 60 65 63 63 62 62 67 65 65 63 63 63 65 65 63 63 62 62 67 63 63 60 58 58 58 58 60 58 67 63 63 60 58 58 58 58 60 58 55 58 63 63 63 62 65 65 65 63 58 67 63 63 62 62 62 65 65 63 63)
deut2590,-1,0,(69 69 69 67 69 72 70 69 67 67 67 72 70 70 69 69 67 65 65 64 65 62 74 72 69 65 65 67 64 65)
deut2591,1,0,(62 62 67 67 67 67 67 66 66 62 66 69 69 69 72 71 69 69 67 67 62 62 71 69 67 66 67 71 71 69 72 69 67 66 64 62 62 64 66 69 67 67 72 69 67 66 64 62 62 64 66 69 67 67 71 71 71 69 72 69 69 67 67 66 74 72 71 71 69 72 69 69 67 67 66 67)
deut2592,-1,0,(65 69 69 72 72 74 72 70 67 70 70 69 72 69 74 72 70 69 69 67 65 69 69 72 72 74 72 70 67 70 70 69 72 69 74 72 70 69 69 67 67 70 69 72 67 69 70 72 70 69 74 74 72 74 72 70 69 67 65)
deut2593,2,0,(66 66 66 69 69 67 66 64 69 73 71 69 68 69 66 66 66 69 69 67 66 64 69 73 71 69 68 69 73 69 64 66 67 69 71 69 66 73 69 64 66 67 69 71 69 66 69 69 71 71 73 73 74 74 73 71 69 66 67 69 67 66)
deut2594,1,0,(67 69 71 74 72 69 71 67 71 69 69 71 72 76 74 71 74 72 69 67 69 69 69 69 78 74 73 71 73 74 71 71 71 74 72 71 69 67 69 67)
deut2595,1,0,(62 67 69 71 71 74 69 71 67 67 69 71 69 74 73 71 73 74 74 74 74 74 68 71 76 74 74 72 69 71 72 74 71 71 69 74 71 71 72 74 76 72 69 74 66 67)
deut2596,3,0,(73 74 73 71 71 73 71 69 69 71 69 68 64 66 68 71 69 73 74 73 71 71 73 71 69 69 71 69 68 64 66 68 71 69 73 73 71 71 73 75 78 76 71 71 69 71 73 75 76 76 78 76 74 71 74 76 74 73 69 73 74 73 71 64 66 68 71 69 76 78 76 74 71 74 76 74 73 69 73 74 73 71 64 66 68 69)
deut2597,1,0,(71 69 71 74 72 71 69 67 69 71 69 67 71 71 70 71 71 69 71 72 76 74 72 71 71 69 71 72 76 74 72 71 71 69 69 72 71 69 71 74 72 69 66 67)
deut2598,1,0,(62 71 71 71 72 71 69 64 64 62 61 62 71 69 67 62 71 71 71 72 71 69 64 64 62 61 62 71 69 67 71 71 69 67 66 66 68 70 71 71 73 71 69 69 71 69 66 69 69 67 66 66 69 67 64 62 61 62 71 69 67)
deut2599,0,0,(55 55 55 55 57 59 60 60 59 59 60 62 59 55 53 53 52 55 55 60 60 59 56 57 55 55 55 59 57 55 53 52 55 55 55 55 57 59 60 60 59 59 60 62 59 55 53 53 52 55 55 55 55 60 60 59 56 57 64 62 55 55 64 62 60)
deut260,-1,0,(72 65 67 69 70 67 74 72 67 70 69 69 67 69 71 72 67 67 76 74 72 71 72 70 69 67 65 64 72 70 69 72 70 69 67 66 74 72 70 76 74 72 77 76 74 72 72 70 69 67 69 70 70 77 76 74 72 70 69 69 67 69 70 69)
deut2600,0,0,(55 60 64 62 62 60 60 59 59 57 56 57 59 60 63 64 64 62 60 57 55 59 57 55 55 65 64 62 60 59 60 62 59 55 53 52 50 53 57 55 48 52 50 48)
deut2601,2,0,(62 66 67 69 69 71 66 69 74 76 74 73 71 71 71 74 71 71 69 69 66 69 71 64 66 67 69 66)
deut2602,0,0,(64 64 65 67 67 67 76 74 72 72 71 71 71 71 72 74 71 67 65 64 67 67 67 72 72 71 72 71 72 72 69 72 71 72 74 72 71 69 69 67 67 67 67 69 71 72 67 67 65 62 60)
deut2603,0,0,(55 55 55 55 55 55 55 60 55 53 53 53 53 53 53 53 52 54 54 54 54 54 54 55 57 59 60 57 57 55 55 54 57 55 59 59 59 59 59 59 60 55 53 53 53 53 53 53 52 53 55 57 59 60 60 60 60 60 62 64 65 62 62 60 60 59 62 60)
deut2604,0,0,(52 53 55 64 60 52 53 55 64 60 55 57 55 64 62 59 53 52 52 53 55 64 62 59 53 52 60 59 53 50 47 57 55 53 50 48 52 55 60 64 62 55 59 62 65 64 60 64 67 69 67 62 64 60)
deut2605,-1,0,(65 64 65 67 67 65 67 69 69 69 74 72 70 70 67 67 72 70 69 69 65 64 65 76 74 74 74 64 64 64 65)
deut2606,0,0,(67 65 64 67 72 71 69 64 67 65 65 65 71 74 72 71 69 67 65 64 67 64 72 67 76 74 72 71 71 69 69 72 71 69 67 72 71 69 67 65 64 67 64 72 67 76 74 72 71 71 69 69 72 71 69 67 72 71 69 67 65 64)
deut2607,-3,0,(58 58 67 67 68 67 68 72 70 67 70 75 72 70 72 71 68 67 65 72 70 70 68 65 67 68 72 70 67 70 67 67 65 68 65 63 65 67 72 70 70 68 65 67 68 72 70 67 70 67 67 65 68 65 63 65 63)
deut2608,-2,0,(62 62 63 65 65 74 72 70 62 65 63 63 63 63 63 72 70 69 67 65 63 63 62 62 70 70 70 70 67 67 70 69 67 67 65 65 70 65 62 60 67 65 65 67 69 70 74 70 70 70 70 67 67 70 69 67 67 65 65 70 65 62 60 67 65 65 67 69 70)
deut2609,-2,0,(62 62 63 65 65 74 72 70 62 65 63 63 63 63 63 72 70 69 67 65 63 63 62 62 70 70 70 70 67 67 70 69 67 67 65 65 70 70 74 72 74 75 72 69 69 67 69 70 70 70 70 70 67 67 70 69 67 67 65 65 70 70 74 72 74 75 72 69 69 67 69 70)
deut261,1,0,(59 60 62 59 67 66 64 64 62 60 59 60 64 62 59 60 62 59 67 62 66 64 64 64 67 66 62 61 62 64 64 62 62 60 59 60 62 64 66 67 64 67 64 64 62 66 69 67 67 66 64 64 62 62 62 66 69 67)
deut2610,1,0,(67 71 74 74 72 71 69 67 67 66 66 62 72 72 72 74 72 72 71 67 79 79 79 81 79 78 76 76 74 74 66 74 74 74 72 66 69 67)
deut2611,1,0,(67 71 74 74 71 67 67 66 66 62 72 72 72 74 72 72 71 67 76 76 78 79 76 76 74 74 72 74 76 74 72 66 69 67)
deut2612,0,0,(60 59 60 62 55 64 62 64 65 62 67 69 67 65 64 62 60 62 64 65 67 69 67 65 64 65 67 69 67 65 64 65 67 69 67 65 64 62 60 64 62 60)
deut2613,1,0,(71 69 67 67 66 67 66 64 66 69 67 67 69 69 69 69 69 74 72 71 71 69 67 67 66 67 66 64 66 69 67 67 69 69 69 69 69 74 72 71 67 69 71 71 71 69 71 74 72 72 72 71 69 67 71 74 66 67)
deut2614,0,0,(67 67 64 72 71 69 67 64 64 64 62 65 69 67 65 64 67 67 64 72 71 69 67 64 64 64 62 65 69 67 65 64 67 65 62 62 65 69 67 64 64 67 65 62 62 65 69 67 64 64 67 67 67 69 71 72 71 69 67 64 64 64 64 62 65 69 67 65 64)
deut2615,2,0,(66 66 69 69 67 67 64 66 66 67 66 66 64 66 66 69 69 68 68 71 73 71 69 68 71 69 67 67 64 64 69 69 66 74 74 71 71 73 69 66 66 69 69 74 74 69 71 76 74 73 76 74)
deut2616,1,0,(67 66 67 66 67 69 71 67 74 73 74 73 74 67 66 67 66 67 69 71 67 72 71 72 74 76 79 79 74 71 74 72 69 67)
deut2617,2,0,(66 67 66 67 69 69 71 69 71 73 74 69 69 67 67 66 64 73 76 74 69 73 76 74 69 74 71 69 66 67 64 62)
deut2618,-1,0,(72 74 72 70 70 72 70 69 69 70 69 67 70 74 72 72 77 76 74 72 70 74 72 69 72 74 72 70 72 69)
deut2619,2,0,(69 69 66 64 64 67 66 67 69 67 66 74 73 71 69 66 64 66 67 69 67 66 69 74 73 71 71 69 69 71 71 69 64 67 66 69 74 73 71 71 69 69 71 71 69 64 67 66 66 66 64 66 67 67 67 66 67 69 67 66 69 74 73 71 69 66 71 69 64 67 66)
deut262,0,0,(48 52 55 60 64 62 62 60 60 57 57 64 64 65 62 60 59 59 55 55 60 59 57 55 55 64 65 64 62 60 60 59 55 56 56 56 64 63 61 60 60 60 56 55 54 62 62 62 62 55 60 55 55 59 60 55 55 62 64 60 60 62 64 60 60 55 60 64 67 65 62 60 59 60)
deut2620,2,0,(57 66 66 66 71 69 69 69 67 64 61 57 66 66 66 67 69 71 62 61 57 66 66 66 71 69 69 69 67 64 61 69 74 69 66 69 67 61 64 62 66 64 64 64 64 66 68 69 69 69 73 71 69 71 71 71 74 71 68 71 69 67 66 66 66 71 69 69 69 67 64 61 69 74 69 66 69 67 61 64 62)
deut2621,-1,0,(60 69 67 65 65 64 65 74 74 74 72 72 74 74 72 67 67 69 65 60 69 67 65 65 64 65 74 74 74 72 72 74 74 72 67 67 69 65 69 67 69 71 72 67 67 67 69 71 72 72 72 72 72 72 72 72 72 72 72 72 72 72 72 69 65 74 72 64 65)
deut2622,1,0,(62 62 62 71 72 71 71 69 69 67 67 66 64 62 62 67 67 71 71 69 69 67 66 64 67 66 69 67 66 64 62 69 69 67 66 64 62 62 67 69 71 72 72 69 67 66 62 62 74 74 72 71 74 72 69 67 66 67 69 71 72 66 67)
deut2623,2,0,(62 62 66 66 64 62 69 66 69 66 64 67 61 64 62 64 64 64 64 69 64 66 64 69 69 68 68 68 66 68 71 69 69 69 71 71 73 69 74 74 71 69 66 67 64 62)
deut2624,1,0,(67 66 64 62 71 71 69 67 67 71 62 67 66 66 66 66 64 66 67 67 67 62 67 66 64 62 71 71 69 67 67 71 62 67 66 66 66 66 64 66 67 67 66 69 76 74 71 71 71 67 71 72 72 69 66 64 66 67)
deut2625,-3,0,(70 67 72 70 68 67 65 68 67 67 70 75 72 67 69 70 70 67 72 70 68 67 65 68 67 65 70 70 69 74 72 70 74 72 70 65 67 68 72 70 70 72 70 75 67 74 72 70 68 67)
deut2626,-1,0,(65 67 69 69 69 69 70 72 70 72 67 69 65 65 69 67 65 67 69 69 70 70 67 67 72 74 76 77 65 67 69 67 70 69 67 74 72 69 70 70 69 67 65 67 65)
deut2627,1,0,(67 62 71 67 64 64 64 64 72 66 67 67 62 71 67 64 64 64 64 72 66 67 74 74 74 76 74 72 72 71 71 71 74 71 76 74 72 71 71 69 69 69 72 66 67 71 74 71 72 66 67)
deut2628,0,0,(55 57 55 57 55 64 64 60 65 64 64 62 55 57 59 60 65 64 62 67 67 65 62 60 64 64 65 64 62 67 67 65 62 60 64 64 55 57 55 57 55 64 64 60 69 67 67 65 55 57 59 60)
deut2629,0,0,(55 55 55 55 60 52 55 53 53 58 58 57 59 60 55 55 53 52 55 55 55 54 54 60 60 60 59 59 62 62 62 52 60 57 55 59 57 55 50 50 51 51 52 52 53 53 54 54 55 55 60 60 60 60 59 57 55 55 60 55 57 57 62 60 59 57 59 60 55 57 65 64 62 60 59 60)
