uid,event,ioi,period,pulses
4c5e2bee-0,1,4,12,6
4c5e2bee-0,2,2,12,6
4c5e2bee-0,3,2,12,6
4c5e2bee-0,4,2,12,6
4c5e2bee-0,5,2,12,6
4c5e2bee-0,6,6,12,6
4c5e2bee-0,7,4,12,6
4c5e2bee-0,8,2,12,6
4c5e2bee-0,9,2,12,6
4c5e2bee-0,10,2,12,6
4c5e2bee-0,11,2,12,6
4c5e2bee-0,12,4,12,6
4c5e2bee-0,13,2,12,6
4c5e2bee-0,14,10,12,6
4c5e2bee-0,15,2,12,6
4c5e2bee-0,16,2,12,6
4c5e2bee-0,17,2,12,6
4c5e2bee-0,18,2,12,6
4c5e2bee-0,19,2,12,6
4c5e2bee-0,20,2,12,6
4c5e2bee-0,21,2,12,6
4c5e2bee-0,22,4,12,6
4c5e2bee-0,23,2,12,6
4c5e2bee-0,24,4,12,6
4c5e2bee-0,25,1,12,6
4c5e2bee-0,26,1,12,6
4c5e2bee-0,27,2,12,6
4c5e2bee-0,28,2,12,6
a2432dde-1,0,2,8,2
a2432dde-1,1,2,8,2
a2432dde-1,2,2,8,2
a2432dde-1,3,2,8,2
a2432dde-1,4,4,8,2
a2432dde-1,5,3,8,2
a2432dde-1,6,1,8,2
a2432dde-1,7,2,8,2
a2432dde-1,8,2,8,2
a2432dde-1,9,2,8,2
a2432dde-1,10,2,8,2
a2432dde-1,11,2,8,2
a2432dde-1,12,1,8,2
a2432dde-1,13,1,8,2
a2432dde-1,14,2,8,2
a2432dde-1,15,1,8,2
a2432dde-1,16,1,8,2
a2432dde-1,17,1,8,2
a2432dde-1,18,1,8,2
a2432dde-1,19,1,8,2
a2432dde-1,20,1,8,2
a2432dde-1,21,4,8,2
a2432dde-1,22,2,8,2
a2432dde-1,23,1,8,2
a2432dde-1,24,1,8,2
a2432dde-1,25,2,8,2
a2432dde-1,26,2,8,2
a2432dde-1,27,2,8,2
a2432dde-1,28,1,8,2
c82f2b32-3,0,8,8,2
c82f2b32-3,1,2,8,2
c82f2b32-3,2,2,8,2
c82f2b32-3,3,1,8,2
c82f2b32-3,4,1,8,2
c82f2b32-3,5,1,8,2
c82f2b32-3,6,1,8,2
c82f2b32-3,7,2,8,2
c82f2b32-3,8,1,8,2
c82f2b32-3,9,1,8,2
c82f2b32-3,10,4,8,2
c82f2b32-3,11,2,8,2
c82f2b32-3,12,1,8,2
c82f2b32-3,13,1,8,2
c82f2b32-3,14,2,8,2
c82f2b32-3,15,2,8,2
c82f2b32-3,16,2,8,2
c82f2b32-3,17,1,8,2
c82f2b32-3,18,1,8,2
c82f2b32-3,19,1,8,2
c82f2b32-3,20,1,8,2
c82f2b32-3,21,1,8,2
c82f2b32-3,22,1,8,2
c82f2b32-3,23,1,8,2
c82f2b32-3,24,1,8,2
c82f2b32-3,25,1,8,2
c82f2b32-3,26,1,8,2
c82f2b32-3,27,2,8,2
c82f2b32-3,28,1,8,2
b4a8dc1d-0,0,2,12,3
b4a8dc1d-0,1,2,12,3
b4a8dc1d-0,2,6,12,3
b4a8dc1d-0,3,2,12,3
b4a8dc1d-0,4,4,12,3
b4a8dc1d-0,5,4,12,3
b4a8dc1d-0,6,4,12,3
b4a8dc1d-0,7,4,12,3
b4a8dc1d-0,8,2,12,3
b4a8dc1d-0,9,2,12,3
b4a8dc1d-0,10,4,12,3
b4a8dc1d-0,11,2,12,3
b4a8dc1d-0,12,2,12,3
b4a8dc1d-0,13,8,12,3
b4a8dc1d-0,14,4,12,3
b4a8dc1d-0,15,4,12,3
b4a8dc1d-0,16,4,12,3
b4a8dc1d-0,17,4,12,3
b4a8dc1d-0,18,2,12,3
b4a8dc1d-0,19,2,12,3
b4a8dc1d-0,20,4,12,3
b4a8dc1d-0,21,4,12,3
b4a8dc1d-0,22,4,12,3
b4a8dc1d-0,23,4,12,3
b4a8dc1d-0,24,4,12,3
b4a8dc1d-0,25,4,12,3
b4a8dc1d-0,26,4,12,3
b4a8dc1d-0,27,4,12,3
b4a8dc1d-0,28,4,12,3
6038ead3-3,0,8,8,2
6038ead3-3,1,2,8,2
6038ead3-3,2,1,8,2
6038ead3-3,3,1,8,2
6038ead3-3,4,2,8,2
6038ead3-3,5,1,8,2
6038ead3-3,6,1,8,2
6038ead3-3,7,2,8,2
6038ead3-3,8,1,8,2
6038ead3-3,9,1,8,2
6038ead3-3,10,4,8,2
6038ead3-3,11,2,8,2
6038ead3-3,12,1,8,2
6038ead3-3,13,1,8,2
6038ead3-3,14,2,8,2
6038ead3-3,15,2,8,2
6038ead3-3,16,2,8,2
6038ead3-3,17,1,8,2
6038ead3-3,18,1,8,2
6038ead3-3,19,1,8,2
6038ead3-3,20,1,8,2
6038ead3-3,21,1,8,2
6038ead3-3,22,1,8,2
6038ead3-3,23,2,8,2
6038ead3-3,24,2,8,2
6038ead3-3,25,4,8,2
6038ead3-3,26,2,8,2
6038ead3-3,27,1,8,2
6038ead3-3,28,1,8,2
6f11158e-6,0,4,16,4
6f11158e-6,1,2,16,4
6f11158e-6,2,2,16,4
6f11158e-6,3,2,16,4
6f11158e-6,4,2,16,4
6f11158e-6,5,2,16,4
6f11158e-6,6,2,16,4
6f11158e-6,7,4,16,4
6f11158e-6,8,4,16,4
6f11158e-6,9,8,16,4
6f11158e-6,10,2,16,4
6f11158e-6,11,2,16,4
6f11158e-6,12,2,16,4
6f11158e-6,13,2,16,4
6f11158e-6,14,2,16,4
6f11158e-6,15,2,16,4
6f11158e-6,16,2,16,4
6f11158e-6,17,2,16,4
6f11158e-6,18,4,16,4
6f11158e-6,19,4,16,4
6f11158e-6,20,6,16,4
6f11158e-6,21,2,16,4
6f11158e-6,22,2,16,4
6f11158e-6,23,2,16,4
6f11158e-6,24,2,16,4
6f11158e-6,25,2,16,4
6f11158e-6,26,6,16,4
6f11158e-6,27,2,16,4
6f11158e-6,28,2,16,4
5b63a71b-0,0,2,12,6
5b63a71b-0,1,4,12,6
5b63a71b-0,2,2,12,6
5b63a71b-0,3,4,12,6
5b63a71b-0,4,2,12,6
5b63a71b-0,5,2,12,6
5b63a71b-0,6,2,12,6
5b63a71b-0,7,2,12,6
5b63a71b-0,8,2,12,6
5b63a71b-0,9,2,12,6
5b63a71b-0,10,2,12,6
5b63a71b-0,11,6,12,6
5b63a71b-0,12,4,12,6
5b63a71b-0,13,2,12,6
5b63a71b-0,14,10,12,6
5b63a71b-0,15,2,12,6
5b63a71b-0,16,2,12,6
5b63a71b-0,17,2,12,6
5b63a71b-0,18,2,12,6
5b63a71b-0,19,2,12,6
5b63a71b-0,20,2,12,6
5b63a71b-0,21,2,12,6
5b63a71b-0,22,2,12,6
5b63a71b-0,23,2,12,6
5b63a71b-0,24,2,12,6
5b63a71b-0,25,2,12,6
5b63a71b-0,26,2,12,6
5b63a71b-0,27,2,12,6
5b63a71b-0,28,6,12,6
62aa40f1-4,0,6,12,3
62aa40f1-4,1,2,12,3
62aa40f1-4,2,2,12,3
62aa40f1-4,3,2,12,3
62aa40f1-4,4,6,12,3
62aa40f1-4,5,2,12,3
62aa40f1-4,6,2,12,3
62aa40f1-4,7,2,12,3
62aa40f1-4,8,3,12,3
62aa40f1-4,9,1,12,3
62aa40f1-4,10,2,12,3
62aa40f1-4,11,2,12,3
62aa40f1-4,12,2,12,3
62aa40f1-4,13,2,12,3
62aa40f1-4,14,8,12,3
62aa40f1-4,15,4,12,3
62aa40f1-4,16,6,12,3
62aa40f1-4,17,2,12,3
62aa40f1-4,18,2,12,3
62aa40f1-4,19,2,12,3
62aa40f1-4,20,6,12,3
62aa40f1-4,21,2,12,3
62aa40f1-4,22,2,12,3
62aa40f1-4,23,2,12,3
62aa40f1-4,24,3,12,3
62aa40f1-4,25,1,12,3
62aa40f1-4,26,2,12,3
62aa40f1-4,27,2,12,3
62aa40f1-4,28,2,12,3
cf6e7b4-0,0,2,16,4
cf6e7b4-0,1,2,16,4
cf6e7b4-0,2,2,16,4
cf6e7b4-0,3,2,16,4
cf6e7b4-0,4,2,16,4
cf6e7b4-0,5,2,16,4
cf6e7b4-0,6,2,16,4
cf6e7b4-0,7,2,16,4
cf6e7b4-0,8,2,16,4
cf6e7b4-0,9,2,16,4
cf6e7b4-0,10,4,16,4
cf6e7b4-0,11,8,16,4
cf6e7b4-0,12,2,16,4
cf6e7b4-0,13,2,16,4
cf6e7b4-0,14,2,16,4
cf6e7b4-0,15,2,16,4
cf6e7b4-0,16,2,16,4
cf6e7b4-0,17,2,16,4
cf6e7b4-0,18,2,16,4
cf6e7b4-0,19,2,16,4
cf6e7b4-0,20,2,16,4
cf6e7b4-0,21,2,16,4
cf6e7b4-0,22,4,16,4
cf6e7b4-0,23,8,16,4
cf6e7b4-0,24,2,16,4
cf6e7b4-0,25,2,16,4
cf6e7b4-0,26,6,16,4
cf6e7b4-0,27,1,16,4
cf6e7b4-0,28,1,16,4
6a2fd59c-0,0,4,12,6
6a2fd59c-0,1,2,12,6
6a2fd59c-0,2,4,12,6
6a2fd59c-0,3,2,12,6
6a2fd59c-0,4,2,12,6
6a2fd59c-0,5,2,12,6
6a2fd59c-0,6,2,12,6
6a2fd59c-0,7,4,12,6
6a2fd59c-0,8,2,12,6
6a2fd59c-0,9,2,12,6
6a2fd59c-0,10,2,12,6
6a2fd59c-0,11,2,12,6
6a2fd59c-0,12,2,12,6
6a2fd59c-0,13,2,12,6
6a2fd59c-0,14,2,12,6
6a2fd59c-0,15,2,12,6
6a2fd59c-0,16,2,12,6
6a2fd59c-0,17,2,12,6
6a2fd59c-0,18,4,12,6
6a2fd59c-0,19,2,12,6
6a2fd59c-0,20,4,12,6
6a2fd59c-0,21,2,12,6
6a2fd59c-0,22,2,12,6
6a2fd59c-0,23,2,12,6
6a2fd59c-0,24,2,12,6
6a2fd59c-0,25,2,12,6
6a2fd59c-0,26,2,12,6
6a2fd59c-0,27,2,12,6
6a2fd59c-0,28,3,12,6
6a2fd59c-2,0,2,12,6
6a2fd59c-2,1,2,12,6
6a2fd59c-2,2,2,12,6
6a2fd59c-2,3,4,12,6
6a2fd59c-2,4,2,12,6
6a2fd59c-2,5,2,12,6
6a2fd59c-2,6,2,12,6
6a2fd59c-2,7,2,12,6
6a2fd59c-2,8,4,12,6
6a2fd59c-2,9,1,12,6
6a2fd59c-2,10,1,12,6
6a2fd59c-2,11,2,12,6
6a2fd59c-2,12,2,12,6
6a2fd59c-2,13,2,12,6
6a2fd59c-2,14,4,12,6
6a2fd59c-2,15,2,12,6
6a2fd59c-2,16,2,12,6
6a2fd59c-2,17,2,12,6
6a2fd59c-2,18,2,12,6
6a2fd59c-2,19,6,12,6
6a2fd59c-2,20,2,12,6
6a2fd59c-2,21,2,12,6
6a2fd59c-2,22,2,12,6
6a2fd59c-2,23,6,12,6
6a2fd59c-2,24,2,12,6
6a2fd59c-2,25,2,12,6
6a2fd59c-2,26,2,12,6
6a2fd59c-2,27,2,12,6
6a2fd59c-2,28,2,12,6
a5056dc-0,0,1,8,2
a5056dc-0,1,1,8,2
a5056dc-0,2,1,8,2
a5056dc-0,3,1,8,2
a5056dc-0,4,2,8,2
a5056dc-0,5,2,8,2
a5056dc-0,6,2,8,2
a5056dc-0,7,2,8,2
a5056dc-0,8,2,8,2
a5056dc-0,9,3,8,2
a5056dc-0,10,1,8,2
a5056dc-0,11,1,8,2
a5056dc-0,12,1,8,2
a5056dc-0,13,2,8,2
a5056dc-0,14,2,8,2
a5056dc-0,15,3,8,2
a5056dc-0,16,1,8,2
a5056dc-0,17,5,8,2
a5056dc-0,18,1,8,2
a5056dc-0,19,1,8,2
a5056dc-0,20,1,8,2
a5056dc-0,21,2,8,2
a5056dc-0,22,2,8,2
a5056dc-0,23,2,8,2
a5056dc-0,24,2,8,2
a5056dc-0,25,2,8,2
a5056dc-0,26,2,8,2
a5056dc-0,27,2,8,2
a5056dc-0,28,1,8,2
7c35e68f-0,0,2,8,2
7c35e68f-0,1,2,8,2
7c35e68f-0,2,2,8,2
7c35e68f-0,3,2,8,2
7c35e68f-0,4,2,8,2
7c35e68f-0,5,2,8,2
7c35e68f-0,6,2,8,2
7c35e68f-0,7,2,8,2
7c35e68f-0,8,2,8,2
7c35e68f-0,9,2,8,2
7c35e68f-0,10,2,8,2
7c35e68f-0,11,2,8,2
7c35e68f-0,12,2,8,2
7c35e68f-0,13,2,8,2
7c35e68f-0,14,6,8,2
7c35e68f-0,15,2,8,2
7c35e68f-0,16,2,8,2
7c35e68f-0,17,2,8,2
7c35e68f-0,18,2,8,2
7c35e68f-0,19,2,8,2
7c35e68f-0,20,2,8,2
7c35e68f-0,21,2,8,2
7c35e68f-0,22,2,8,2
7c35e68f-0,23,2,8,2
7c35e68f-0,24,2,8,2
7c35e68f-0,25,2,8,2
7c35e68f-0,26,2,8,2
7c35e68f-0,27,2,8,2
7c35e68f-0,28,4,8,2
4c478ab-0,0,2,16,4
4c478ab-0,1,2,16,4
4c478ab-0,2,2,16,4
4c478ab-0,3,6,16,4
4c478ab-0,4,2,16,4
4c478ab-0,5,2,16,4
4c478ab-0,6,2,16,4
4c478ab-0,7,3,16,4
4c478ab-0,8,1,16,4
4c478ab-0,9,4,16,4
4c478ab-0,10,6,16,4
4c478ab-0,11,2,16,4
4c478ab-0,12,2,16,4
4c478ab-0,13,2,16,4
4c478ab-0,14,6,16,4
4c478ab-0,15,2,16,4
4c478ab-0,16,2,16,4
4c478ab-0,17,2,16,4
4c478ab-0,18,3,16,4
4c478ab-0,19,1,16,4
4c478ab-0,20,10,16,4
4c478ab-0,21,2,16,4
4c478ab-0,22,2,16,4
4c478ab-0,23,2,16,4
4c478ab-0,24,6,16,4
4c478ab-0,25,2,16,4
4c478ab-0,26,2,16,4
4c478ab-0,27,2,16,4
4c478ab-0,28,3,16,4
fcab2f13-0,0,1,8,2
fcab2f13-0,1,1,8,2
fcab2f13-0,2,2,8,2
fcab2f13-0,3,2,8,2
fcab2f13-0,4,2,8,2
fcab2f13-0,5,1,8,2
fcab2f13-0,6,1,8,2
fcab2f13-0,7,2,8,2
fcab2f13-0,8,2,8,2
fcab2f13-0,9,2,8,2
fcab2f13-0,10,1,8,2
fcab2f13-0,11,1,8,2
fcab2f13-0,12,6,8,2
fcab2f13-0,13,1,8,2
fcab2f13-0,14,1,8,2
fcab2f13-0,15,2,8,2
fcab2f13-0,16,2,8,2
fcab2f13-0,17,2,8,2
fcab2f13-0,18,1,8,2
fcab2f13-0,19,1,8,2
fcab2f13-0,20,2,8,2
fcab2f13-0,21,2,8,2
fcab2f13-0,22,2,8,2
fcab2f13-0,23,1,8,2
fcab2f13-0,24,1,8,2
fcab2f13-0,25,6,8,2
fcab2f13-0,26,1,8,2
fcab2f13-0,27,1,8,2
fcab2f13-0,28,2,8,2
1b407db-0,0,2,12,3
1b407db-0,1,2,12,3
1b407db-0,2,4,12,3
1b407db-0,3,4,12,3
1b407db-0,4,3,12,3
1b407db-0,5,1,12,3
1b407db-0,6,4,12,3
1b407db-0,7,4,12,3
1b407db-0,8,3,12,3
1b407db-0,9,1,12,3
1b407db-0,10,6,12,3
1b407db-0,11,2,12,3
1b407db-0,12,3,12,3
1b407db-0,13,1,12,3
1b407db-0,14,8,12,3
1b407db-0,15,3,12,3
1b407db-0,16,1,12,3
1b407db-0,17,4,12,3
1b407db-0,18,3,12,3
1b407db-0,19,1,12,3
1b407db-0,20,2,12,3
1b407db-0,21,2,12,3
1b407db-0,22,4,12,3
1b407db-0,23,4,12,3
1b407db-0,24,2,12,3
1b407db-0,25,2,12,3
1b407db-0,26,6,12,3
1b407db-0,27,2,12,3
1b407db-0,28,2,12,3
f953a463-0,0,2,12,6
f953a463-0,1,4,12,6
f953a463-0,2,2,12,6
f953a463-0,3,4,12,6
f953a463-0,4,2,12,6
f953a463-0,5,6,12,6
f953a463-0,6,4,12,6
f953a463-0,7,2,12,6
f953a463-0,8,4,12,6
f953a463-0,9,2,12,6
f953a463-0,10,4,12,6
f953a463-0,11,2,12,6
f953a463-0,12,10,12,6
f953a463-0,13,2,12,6
f953a463-0,14,4,12,6
f953a463-0,15,2,12,6
f953a463-0,16,2,12,6
f953a463-0,17,2,12,6
f953a463-0,18,2,12,6
f953a463-0,19,4,12,6
f953a463-0,20,2,12,6
f953a463-0,21,4,12,6
f953a463-0,22,2,12,6
f953a463-0,23,2,12,6
f953a463-0,24,2,12,6
f953a463-0,25,2,12,6
f953a463-0,26,2,12,6
f953a463-0,27,2,12,6
f953a463-0,28,2,12,6
45fb4a1f-0,0,2,12,3
45fb4a1f-0,1,2,12,3
45fb4a1f-0,2,2,12,3
45fb4a1f-0,3,3,12,3
45fb4a1f-0,4,1,12,3
45fb4a1f-0,5,2,12,3
45fb4a1f-0,6,2,12,3
45fb4a1f-0,7,2,12,3
45fb4a1f-0,8,2,12,3
45fb4a1f-0,9,6,12,3
45fb4a1f-0,10,2,12,3
45fb4a1f-0,11,2,12,3
45fb4a1f-0,12,2,12,3
45fb4a1f-0,13,3,12,3
45fb4a1f-0,14,1,12,3
45fb4a1f-0,15,2,12,3
45fb4a1f-0,16,2,12,3
45fb4a1f-0,17,2,12,3
45fb4a1f-0,18,2,12,3
45fb4a1f-0,19,6,12,3
45fb4a1f-0,20,2,12,3
45fb4a1f-0,21,2,12,3
45fb4a1f-0,22,2,12,3
45fb4a1f-0,23,2,12,3
45fb4a1f-0,24,2,12,3
45fb4a1f-0,25,2,12,3
45fb4a1f-0,26,2,12,3
45fb4a1f-0,27,2,12,3
45fb4a1f-0,28,2,12,3
b2fea2ef-0,0,2,12,6
b2fea2ef-0,1,4,12,6
b2fea2ef-0,2,2,12,6
b2fea2ef-0,3,4,12,6
b2fea2ef-0,4,2,12,6
b2fea2ef-0,5,6,12,6
b2fea2ef-0,6,4,12,6
b2fea2ef-0,7,2,12,6
b2fea2ef-0,8,2,12,6
b2fea2ef-0,9,2,12,6
b2fea2ef-0,10,2,12,6
b2fea2ef-0,11,4,12,6
b2fea2ef-0,12,2,12,6
b2fea2ef-0,13,10,12,6
b2fea2ef-0,14,2,12,6
b2fea2ef-0,15,2,12,6
b2fea2ef-0,16,2,12,6
b2fea2ef-0,17,2,12,6
b2fea2ef-0,18,4,12,6
b2fea2ef-0,19,2,12,6
b2fea2ef-0,20,6,12,6
b2fea2ef-0,21,4,12,6
b2fea2ef-0,22,2,12,6
b2fea2ef-0,23,4,12,6
b2fea2ef-0,24,2,12,6
b2fea2ef-0,25,4,12,6
b2fea2ef-0,26,2,12,6
b2fea2ef-0,27,10,12,6
b2fea2ef-0,28,2,12,6
2938147b-0,0,2,12,6
2938147b-0,1,2,12,6
2938147b-0,2,2,12,6
2938147b-0,3,2,12,6
2938147b-0,4,2,12,6
2938147b-0,5,2,12,6
2938147b-0,6,2,12,6
2938147b-0,7,4,12,6
2938147b-0,8,2,12,6
2938147b-0,9,4,12,6
2938147b-0,10,2,12,6
2938147b-0,11,2,12,6
2938147b-0,12,2,12,6
2938147b-0,13,2,12,6
2938147b-0,14,2,12,6
2938147b-0,15,2,12,6
2938147b-0,16,2,12,6
2938147b-0,17,10,12,6
2938147b-0,18,2,12,6
2938147b-0,19,4,12,6
2938147b-0,20,2,12,6
2938147b-0,21,2,12,6
2938147b-0,22,2,12,6
2938147b-0,23,2,12,6
2938147b-0,24,2,12,6
2938147b-0,25,2,12,6
2938147b-0,26,2,12,6
2938147b-0,27,4,12,6
2938147b-0,28,2,12,6
143a1555-0,0,1,8,2
143a1555-0,1,1,8,2
143a1555-0,2,1,8,2
143a1555-0,3,1,8,2
143a1555-0,4,2,8,2
143a1555-0,5,2,8,2
143a1555-0,6,2,8,2
143a1555-0,7,1,8,2
143a1555-0,8,1,8,2
143a1555-0,9,2,8,2
143a1555-0,10,4,8,2
143a1555-0,11,2,8,2
143a1555-0,12,1,8,2
143a1555-0,13,1,8,2
143a1555-0,14,2,8,2
143a1555-0,15,1,8,2
143a1555-0,16,1,8,2
143a1555-0,17,2,8,2
143a1555-0,18,2,8,2
143a1555-0,19,2,8,2
143a1555-0,20,1,8,2
143a1555-0,21,1,8,2
143a1555-0,22,1,8,2
143a1555-0,23,1,8,2
143a1555-0,24,2,8,2
143a1555-0,25,2,8,2
143a1555-0,26,2,8,2
143a1555-0,27,1,8,2
143a1555-0,28,1,8,2
a933921d-0,0,2,8,2
a933921d-0,1,1,8,2
a933921d-0,2,1,8,2
a933921d-0,3,1,8,2
a933921d-0,4,1,8,2
a933921d-0,5,2,8,2
a933921d-0,6,1,8,2
a933921d-0,7,1,8,2
a933921d-0,8,2,8,2
a933921d-0,9,2,8,2
a933921d-0,10,2,8,2
a933921d-0,11,2,8,2
a933921d-0,12,2,8,2
a933921d-0,13,2,8,2
a933921d-0,14,2,8,2
a933921d-0,15,2,8,2
a933921d-0,16,2,8,2
a933921d-0,17,4,8,2
a933921d-0,18,2,8,2
a933921d-0,19,2,8,2
a933921d-0,20,2,8,2
a933921d-0,21,3,8,2
a933921d-0,22,1,8,2
a933921d-0,23,1,8,2
a933921d-0,24,1,8,2
a933921d-0,25,1,8,2
a933921d-0,26,1,8,2
a933921d-0,27,2,8,2
a933921d-0,28,1,8,2
e75f175-0,0,4,16,4
e75f175-0,1,4,16,4
e75f175-0,2,4,16,4
e75f175-0,3,2,16,4
e75f175-0,4,2,16,4
e75f175-0,5,2,16,4
e75f175-0,6,2,16,4
e75f175-0,7,4,16,4
e75f175-0,8,2,16,4
e75f175-0,9,2,16,4
e75f175-0,10,4,16,4
e75f175-0,11,2,16,4
e75f175-0,12,2,16,4
e75f175-0,13,2,16,4
e75f175-0,14,2,16,4
e75f175-0,15,2,16,4
e75f175-0,16,2,16,4
e75f175-0,17,4,16,4
e75f175-0,18,4,16,4
e75f175-0,19,4,16,4
e75f175-0,20,8,16,4
e75f175-0,21,2,16,4
e75f175-0,22,2,16,4
e75f175-0,23,4,16,4
e75f175-0,24,4,16,4
e75f175-0,25,4,16,4
e75f175-0,26,4,16,4
e75f175-0,27,2,16,4
e75f175-0,28,2,16,4
c7b9d531-0,0,2,12,3
c7b9d531-0,1,3,12,3
c7b9d531-0,2,1,12,3
c7b9d531-0,3,4,12,3
c7b9d531-0,4,3,12,3
c7b9d531-0,5,1,12,3
c7b9d531-0,6,3,12,3
c7b9d531-0,7,1,12,3
c7b9d531-0,8,4,12,3
c7b9d531-0,9,3,12,3
c7b9d531-0,10,1,12,3
c7b9d531-0,11,3,12,3
c7b9d531-0,12,1,12,3
c7b9d531-0,13,6,12,3
c7b9d531-0,14,2,12,3
c7b9d531-0,15,3,12,3
c7b9d531-0,16,1,12,3
c7b9d531-0,17,6,12,3
c7b9d531-0,18,2,12,3
c7b9d531-0,19,2,12,3
c7b9d531-0,20,2,12,3
c7b9d531-0,21,2,12,3
c7b9d531-0,22,2,12,3
c7b9d531-0,23,2,12,3
c7b9d531-0,24,2,12,3
c7b9d531-0,25,3,12,3
c7b9d531-0,26,1,12,3
c7b9d531-0,27,4,12,3
c7b9d531-0,28,2,12,3
6383b2c9-0,0,4,16,4
6383b2c9-0,1,2,16,4
6383b2c9-0,2,2,16,4
6383b2c9-0,3,6,16,4
6383b2c9-0,4,2,16,4
6383b2c9-0,5,2,16,4
6383b2c9-0,6,2,16,4
6383b2c9-0,7,2,16,4
6383b2c9-0,8,2,16,4
6383b2c9-0,9,4,16,4
6383b2c9-0,10,2,16,4
6383b2c9-0,11,2,16,4
6383b2c9-0,12,3,16,4
6383b2c9-0,13,1,16,4
6383b2c9-0,14,2,16,4
6383b2c9-0,15,2,16,4
6383b2c9-0,16,6,16,4
6383b2c9-0,17,2,16,4
6383b2c9-0,18,2,16,4
6383b2c9-0,19,2,16,4
6383b2c9-0,20,4,16,4
6383b2c9-0,21,4,16,4
6383b2c9-0,22,4,16,4
6383b2c9-0,23,4,16,4
6383b2c9-0,24,2,16,4
6383b2c9-0,25,2,16,4
6383b2c9-0,26,4,16,4
6383b2c9-0,27,4,16,4
6383b2c9-0,28,3,16,4
d4268d8-0,0,2,16,4
d4268d8-0,1,2,16,4
d4268d8-0,2,2,16,4
d4268d8-0,3,2,16,4
d4268d8-0,4,2,16,4
d4268d8-0,5,2,16,4
d4268d8-0,6,2,16,4
d4268d8-0,7,4,16,4
d4268d8-0,8,1,16,4
d4268d8-0,9,1,16,4
d4268d8-0,10,1,16,4
d4268d8-0,11,1,16,4
d4268d8-0,12,2,16,4
d4268d8-0,13,2,16,4
d4268d8-0,14,6,16,4
d4268d8-0,15,2,16,4
d4268d8-0,16,2,16,4
d4268d8-0,17,2,16,4
d4268d8-0,18,2,16,4
d4268d8-0,19,2,16,4
d4268d8-0,20,2,16,4
d4268d8-0,21,2,16,4
d4268d8-0,22,4,16,4
d4268d8-0,23,1,16,4
d4268d8-0,24,1,16,4
d4268d8-0,25,1,16,4
d4268d8-0,26,1,16,4
d4268d8-0,27,2,16,4
d4268d8-0,28,2,16,4
12de9756-0,0,4,12,6
12de9756-0,1,2,12,6
12de9756-0,2,4,12,6
12de9756-0,3,2,12,6
12de9756-0,4,4,12,6
12de9756-0,5,2,12,6
12de9756-0,6,6,12,6
12de9756-0,7,4,12,6
12de9756-0,8,2,12,6
12de9756-0,9,4,12,6
12de9756-0,10,2,12,6
12de9756-0,11,2,12,6
12de9756-0,12,2,12,6
12de9756-0,13,2,12,6
12de9756-0,14,6,12,6
12de9756-0,15,4,12,6
12de9756-0,16,2,12,6
12de9756-0,17,4,12,6
12de9756-0,18,2,12,6
12de9756-0,19,4,12,6
12de9756-0,20,2,12,6
12de9756-0,21,4,12,6
12de9756-0,22,2,12,6
12de9756-0,23,4,12,6
12de9756-0,24,2,12,6
12de9756-0,25,6,12,6
12de9756-0,26,2,12,6
12de9756-0,27,2,12,6
12de9756-0,28,2,12,6
9fe3d4b9-1,0,2,12,6
9fe3d4b9-1,1,2,12,6
9fe3d4b9-1,2,2,12,6
9fe3d4b9-1,3,2,12,6
9fe3d4b9-1,4,2,12,6
9fe3d4b9-1,5,2,12,6
9fe3d4b9-1,6,2,12,6
9fe3d4b9-1,7,2,12,6
9fe3d4b9-1,8,2,12,6
9fe3d4b9-1,9,2,12,6
9fe3d4b9-1,10,2,12,6
9fe3d4b9-1,11,2,12,6
9fe3d4b9-1,12,4,12,6
9fe3d4b9-1,13,2,12,6
9fe3d4b9-1,14,4,12,6
9fe3d4b9-1,15,2,12,6
9fe3d4b9-1,16,2,12,6
9fe3d4b9-1,17,2,12,6
9fe3d4b9-1,18,2,12,6
9fe3d4b9-1,19,4,12,6
9fe3d4b9-1,20,2,12,6
9fe3d4b9-1,21,4,12,6
9fe3d4b9-1,22,2,12,6
9fe3d4b9-1,23,6,12,6
9fe3d4b9-1,24,2,12,6
9fe3d4b9-1,25,2,12,6
9fe3d4b9-1,26,2,12,6
9fe3d4b9-1,27,2,12,6
9fe3d4b9-1,28,2,12,6
e6fe2c2f-0,0,2,16,4
e6fe2c2f-0,1,4,16,4
e6fe2c2f-0,2,2,16,4
e6fe2c2f-0,3,2,16,4
e6fe2c2f-0,4,4,16,4
e6fe2c2f-0,5,2,16,4
e6fe2c2f-0,6,2,16,4
e6fe2c2f-0,7,12,16,4
e6fe2c2f-0,8,4,16,4
e6fe2c2f-0,9,4,16,4
e6fe2c2f-0,10,4,16,4
e6fe2c2f-0,11,4,16,4
e6fe2c2f-0,12,3,16,4
e6fe2c2f-0,13,1,16,4
e6fe2c2f-0,14,4,16,4
e6fe2c2f-0,15,8,16,4
e6fe2c2f-0,16,2,16,4
e6fe2c2f-0,17,2,16,4
e6fe2c2f-0,18,4,16,4
e6fe2c2f-0,19,2,16,4
e6fe2c2f-0,20,2,16,4
e6fe2c2f-0,21,4,16,4
e6fe2c2f-0,22,2,16,4
e6fe2c2f-0,23,2,16,4
e6fe2c2f-0,24,2,16,4
