uid,event,ioi,period,pulses
eb83515-0,20,1,8,2
eb83515-0,21,2,8,2
eb83515-0,22,1,8,2
eb83515-0,23,1,8,2
eb83515-0,24,2,8,2
eb83515-0,25,2,8,2
eb83515-0,26,3,8,2
eb83515-0,27,1,8,2
eb83515-0,28,2,8,2
bacd4a8f-0,0,2,8,2
bacd4a8f-0,1,2,8,2
bacd4a8f-0,2,2,8,2
bacd4a8f-0,3,2,8,2
bacd4a8f-0,4,2,8,2
bacd4a8f-0,5,4,8,2
bacd4a8f-0,6,2,8,2
bacd4a8f-0,7,2,8,2
bacd4a8f-0,8,4,8,2
bacd4a8f-0,9,2,8,2
bacd4a8f-0,10,2,8,2
bacd4a8f-0,11,4,8,2
bacd4a8f-0,12,2,8,2
bacd4a8f-0,13,2,8,2
bacd4a8f-0,14,4,8,2
bacd4a8f-0,15,2,8,2
bacd4a8f-0,16,2,8,2
bacd4a8f-0,17,4,8,2
bacd4a8f-0,18,2,8,2
bacd4a8f-0,19,2,8,2
bacd4a8f-0,20,4,8,2
bacd4a8f-0,21,2,8,2
bacd4a8f-0,22,2,8,2
bacd4a8f-0,23,6,8,2
bacd4a8f-0,24,2,8,2
bacd4a8f-0,25,2,8,2
bacd4a8f-0,26,2,8,2
bacd4a8f-0,27,2,8,2
bacd4a8f-0,28,2,8,2
66e96512-0,0,6,12,3
66e96512-0,1,2,12,3
66e96512-0,2,2,12,3
66e96512-0,3,2,12,3
66e96512-0,4,3,12,3
66e96512-0,5,1,12,3
66e96512-0,6,8,12,3
66e96512-0,7,6,12,3
66e96512-0,8,2,12,3
66e96512-0,9,2,12,3
66e96512-0,10,2,12,3
66e96512-0,11,2,12,3
66e96512-0,12,2,12,3
66e96512-0,13,8,12,3
66e96512-0,14,6,12,3
66e96512-0,15,2,12,3
66e96512-0,16,2,12,3
66e96512-0,17,2,12,3
66e96512-0,18,3,12,3
66e96512-0,19,1,12,3
66e96512-0,20,8,12,3
66e96512-0,21,6,12,3
66e96512-0,22,2,12,3
66e96512-0,23,2,12,3
66e96512-0,24,2,12,3
66e96512-0,25,8,12,3
66e96512-0,26,4,12,3
66e96512-0,27,2,12,3
66e96512-0,28,2,12,3
4b3a84f6-0,0,2,12,3
4b3a84f6-0,1,2,12,3
4b3a84f6-0,2,2,12,3
4b3a84f6-0,3,2,12,3
4b3a84f6-0,4,2,12,3
4b3a84f6-0,5,2,12,3
4b3a84f6-0,6,2,12,3
4b3a84f6-0,7,2,12,3
4b3a84f6-0,8,2,12,3
4b3a84f6-0,9,2,12,3
4b3a84f6-0,10,2,12,3
4b3a84f6-0,11,2,12,3
4b3a84f6-0,12,2,12,3
4b3a84f6-0,13,2,12,3
4b3a84f6-0,14,2,12,3
4b3a84f6-0,15,2,12,3
4b3a84f6-0,16,2,12,3
4b3a84f6-0,17,2,12,3
4b3a84f6-0,18,2,12,3
4b3a84f6-0,19,4,12,3
4b3a84f6-0,20,6,12,3
4b3a84f6-0,21,2,12,3
4b3a84f6-0,22,2,12,3
4b3a84f6-0,23,2,12,3
4b3a84f6-0,24,2,12,3
4b3a84f6-0,25,2,12,3
4b3a84f6-0,26,2,12,3
4b3a84f6-0,27,2,12,3
4b3a84f6-0,28,2,12,3
4705c-0,0,6,8,2
4705c-0,1,1,8,2
4705c-0,2,1,8,2
4705c-0,3,6,8,2
4705c-0,4,1,8,2
4705c-0,5,1,8,2
4705c-0,6,1,8,2
4705c-0,7,1,8,2
4705c-0,8,1,8,2
4705c-0,9,1,8,2
4705c-0,10,2,8,2
4705c-0,11,2,8,2
4705c-0,12,6,8,2
4705c-0,13,1,8,2
4705c-0,14,1,8,2
4705c-0,15,2,8,2
4705c-0,16,2,8,2
4705c-0,17,1,8,2
4705c-0,18,1,8,2
4705c-0,19,1,8,2
4705c-0,20,1,8,2
4705c-0,21,2,8,2
4705c-0,22,4,8,2
4705c-0,23,1,8,2
4705c-0,24,1,8,2
4705c-0,25,1,8,2
4705c-0,26,1,8,2
4705c-0,27,1,8,2
4705c-0,28,1,8,2
59067d2-0,0,2,12,6
59067d2-0,1,3,12,6
59067d2-0,2,1,12,6
59067d2-0,3,2,12,6
59067d2-0,4,2,12,6
59067d2-0,5,2,12,6
59067d2-0,6,2,12,6
59067d2-0,7,2,12,6
59067d2-0,8,8,12,6
59067d2-0,9,2,12,6
59067d2-0,10,3,12,6
59067d2-0,11,1,12,6
59067d2-0,12,2,12,6
59067d2-0,13,2,12,6
59067d2-0,14,2,12,6
59067d2-0,15,2,12,6
59067d2-0,16,10,12,6
59067d2-0,17,2,12,6
59067d2-0,18,3,12,6
59067d2-0,19,1,12,6
59067d2-0,20,2,12,6
59067d2-0,21,4,12,6
59067d2-0,22,2,12,6
59067d2-0,23,2,12,6
59067d2-0,24,8,12,6
59067d2-0,25,2,12,6
59067d2-0,26,3,12,6
59067d2-0,27,1,12,6
59067d2-0,28,2,12,6
aab1f8e4-0,0,2,12,6
aab1f8e4-0,1,3,12,6
aab1f8e4-0,2,1,12,6
aab1f8e4-0,3,2,12,6
aab1f8e4-0,4,3,12,6
aab1f8e4-0,5,1,12,6
aab1f8e4-0,6,2,12,6
aab1f8e4-0,7,4,12,6
aab1f8e4-0,8,2,12,6
aab1f8e4-0,9,4,12,6
aab1f8e4-0,10,2,12,6
aab1f8e4-0,11,4,12,6
aab1f8e4-0,12,2,12,6
aab1f8e4-0,13,3,12,6
aab1f8e4-0,14,1,12,6
aab1f8e4-0,15,2,12,6
aab1f8e4-0,16,4,12,6
aab1f8e4-0,17,2,12,6
aab1f8e4-0,18,4,12,6
aab1f8e4-0,19,2,12,6
aab1f8e4-0,20,3,12,6
aab1f8e4-0,21,1,12,6
aab1f8e4-0,22,2,12,6
aab1f8e4-0,23,4,12,6
aab1f8e4-0,24,2,12,6
aab1f8e4-0,25,6,12,6
aab1f8e4-0,26,4,12,6
aab1f8e4-0,27,2,12,6
aab1f8e4-0,28,3,12,6
90cc3719-0,0,4,16,4
90cc3719-0,1,4,16,4
90cc3719-0,2,3,16,4
90cc3719-0,3,1,16,4
90cc3719-0,4,4,16,4
90cc3719-0,5,3,16,4
90cc3719-0,6,1,16,4
90cc3719-0,7,4,16,4
90cc3719-0,8,8,16,4
90cc3719-0,9,2,16,4
90cc3719-0,10,2,16,4
90cc3719-0,11,2,16,4
90cc3719-0,12,2,16,4
90cc3719-0,13,2,16,4
90cc3719-0,14,2,16,4
90cc3719-0,15,4,16,4
90cc3719-0,16,3,16,4
90cc3719-0,17,1,16,4
90cc3719-0,18,4,16,4
90cc3719-0,19,8,16,4
90cc3719-0,20,2,16,4
90cc3719-0,21,2,16,4
90cc3719-0,22,4,16,4
90cc3719-0,23,3,16,4
90cc3719-0,24,1,16,4
90cc3719-0,25,2,16,4
90cc3719-0,26,2,16,4
90cc3719-0,27,2,16,4
90cc3719-0,28,2,16,4
b0c23a57-0,0,2,8,2
b0c23a57-0,1,1,8,2
b0c23a57-0,2,1,8,2
b0c23a57-0,3,2,8,2
b0c23a57-0,4,2,8,2
b0c23a57-0,5,4,8,2
b0c23a57-0,6,2,8,2
b0c23a57-0,7,2,8,2
b0c23a57-0,8,2,8,2
b0c23a57-0,9,2,8,2
b0c23a57-0,10,2,8,2
b0c23a57-0,11,2,8,2
b0c23a57-0,12,7,8,2
b0c23a57-0,13,1,8,2
b0c23a57-0,14,2,8,2
b0c23a57-0,15,1,8,2
b0c23a57-0,16,1,8,2
b0c23a57-0,17,2,8,2
b0c23a57-0,18,1,8,2
b0c23a57-0,19,1,8,2
b0c23a57-0,20,4,8,2
b0c23a57-0,21,2,8,2
b0c23a57-0,22,2,8,2
b0c23a57-0,23,3,8,2
b0c23a57-0,24,1,8,2
b0c23a57-0,25,2,8,2
b0c23a57-0,26,2,8,2
b0c23a57-0,27,6,8,2
b0c23a57-0,28,2,8,2
5ff5dcfc-0,0,2,12,6
5ff5dcfc-0,1,2,12,6
5ff5dcfc-0,2,2,12,6
5ff5dcfc-0,3,2,12,6
5ff5dcfc-0,4,2,12,6
5ff5dcfc-0,5,2,12,6
5ff5dcfc-0,6,2,12,6
5ff5dcfc-0,7,4,12,6
5ff5dcfc-0,8,2,12,6
5ff5dcfc-0,9,4,12,6
5ff5dcfc-0,10,2,12,6
5ff5dcfc-0,11,2,12,6
5ff5dcfc-0,12,2,12,6
5ff5dcfc-0,13,2,12,6
5ff5dcfc-0,14,2,12,6
5ff5dcfc-0,15,2,12,6
5ff5dcfc-0,16,2,12,6
5ff5dcfc-0,17,10,12,6
5ff5dcfc-0,18,2,12,6
5ff5dcfc-0,19,2,12,6
5ff5dcfc-0,20,2,12,6
5ff5dcfc-0,21,2,12,6
5ff5dcfc-0,22,2,12,6
5ff5dcfc-0,23,2,12,6
5ff5dcfc-0,24,2,12,6
5ff5dcfc-0,25,4,12,6
5ff5dcfc-0,26,2,12,6
5ff5dcfc-0,27,4,12,6
5ff5dcfc-0,28,2,12,6
e2754514-0,0,4,16,4
e2754514-0,1,4,16,4
e2754514-0,2,4,16,4
e2754514-0,3,3,16,4
e2754514-0,4,1,16,4
e2754514-0,5,2,16,4
e2754514-0,6,2,16,4
e2754514-0,7,8,16,4
e2754514-0,8,4,16,4
e2754514-0,9,4,16,4
e2754514-0,10,3,16,4
e2754514-0,11,1,16,4
e2754514-0,12,2,16,4
e2754514-0,13,2,16,4
e2754514-0,14,4,16,4
e2754514-0,15,4,16,4
e2754514-0,16,12,16,4
e2754514-0,17,2,16,4
e2754514-0,18,2,16,4
e2754514-0,19,6,16,4
e2754514-0,20,2,16,4
e2754514-0,21,3,16,4
e2754514-0,22,1,16,4
e2754514-0,23,2,16,4
e2754514-0,24,2,16,4
e2754514-0,25,8,16,4
e2754514-0,26,4,16,4
e2754514-0,27,4,16,4
e2754514-0,28,3,16,4
8e182299-0,0,2,12,6
8e182299-0,1,2,12,6
8e182299-0,2,2,12,6
8e182299-0,3,2,12,6
8e182299-0,4,2,12,6
8e182299-0,5,2,12,6
8e182299-0,6,2,12,6
8e182299-0,7,4,12,6
8e182299-0,8,2,12,6
8e182299-0,9,4,12,6
8e182299-0,10,2,12,6
8e182299-0,11,3,12,6
8e182299-0,12,1,12,6
8e182299-0,13,2,12,6
8e182299-0,14,2,12,6
8e182299-0,15,2,12,6
8e182299-0,16,2,12,6
8e182299-0,17,10,12,6
8e182299-0,18,2,12,6
8e182299-0,19,3,12,6
8e182299-0,20,1,12,6
8e182299-0,21,2,12,6
8e182299-0,22,4,12,6
8e182299-0,23,2,12,6
8e182299-0,24,6,12,6
8e182299-0,25,4,12,6
8e182299-0,26,2,12,6
8e182299-0,27,3,12,6
8e182299-0,28,1,12,6
e5576c9b-0,0,1,12,6
e5576c9b-0,1,1,12,6
e5576c9b-0,2,4,12,6
e5576c9b-0,3,2,12,6
e5576c9b-0,4,4,12,6
e5576c9b-0,5,2,12,6
e5576c9b-0,6,4,12,6
e5576c9b-0,7,2,12,6
e5576c9b-0,8,4,12,6
e5576c9b-0,9,2,12,6
e5576c9b-0,10,4,12,6
e5576c9b-0,11,2,12,6
e5576c9b-0,12,2,12,6
e5576c9b-0,13,2,12,6
e5576c9b-0,14,2,12,6
e5576c9b-0,15,10,12,6
e5576c9b-0,16,1,12,6
e5576c9b-0,17,1,12,6
e5576c9b-0,18,4,12,6
e5576c9b-0,19,2,12,6
e5576c9b-0,20,4,12,6
e5576c9b-0,21,2,12,6
e5576c9b-0,22,4,12,6
e5576c9b-0,23,2,12,6
e5576c9b-0,24,4,12,6
e5576c9b-0,25,2,12,6
e5576c9b-0,26,4,12,6
e5576c9b-0,27,2,12,6
e5576c9b-0,28,2,12,6
472e494-0,0,1,12,6
472e494-0,1,1,12,6
472e494-0,2,4,12,6
472e494-0,3,1,12,6
472e494-0,4,1,12,6
472e494-0,5,4,12,6
472e494-0,6,2,12,6
472e494-0,7,2,12,6
472e494-0,8,2,12,6
472e494-0,9,2,12,6
472e494-0,10,4,12,6
472e494-0,11,2,12,6
472e494-0,12,4,12,6
472e494-0,13,2,12,6
472e494-0,14,3,12,6
472e494-0,15,1,12,6
472e494-0,16,2,12,6
472e494-0,17,10,12,6
472e494-0,18,2,12,6
472e494-0,19,2,12,6
472e494-0,20,2,12,6
472e494-0,21,2,12,6
472e494-0,22,3,12,6
472e494-0,23,1,12,6
472e494-0,24,2,12,6
472e494-0,25,4,12,6
472e494-0,26,1,12,6
472e494-0,27,1,12,6
472e494-0,28,4,12,6
164fde15-0,0,2,16,4
164fde15-0,1,2,16,4
164fde15-0,2,2,16,4
164fde15-0,3,2,16,4
164fde15-0,4,2,16,4
164fde15-0,5,2,16,4
164fde15-0,6,4,16,4
164fde15-0,7,4,16,4
164fde15-0,8,6,16,4
164fde15-0,9,2,16,4
164fde15-0,10,6,16,4
164fde15-0,11,2,16,4
164fde15-0,12,2,16,4
164fde15-0,13,2,16,4
164fde15-0,14,2,16,4
164fde15-0,15,2,16,4
164fde15-0,16,2,16,4
164fde15-0,17,2,16,4
164fde15-0,18,2,16,4
164fde15-0,19,2,16,4
164fde15-0,20,12,16,4
164fde15-0,21,2,16,4
164fde15-0,22,2,16,4
164fde15-0,23,2,16,4
164fde15-0,24,2,16,4
164fde15-0,25,2,16,4
164fde15-0,26,2,16,4
164fde15-0,27,4,16,4
164fde15-0,28,4,16,4
2120ce4-0,0,2,16,4
2120ce4-0,1,2,16,4
2120ce4-0,2,6,16,4
2120ce4-0,3,2,16,4
2120ce4-0,4,3,16,4
2120ce4-0,5,1,16,4
2120ce4-0,6,2,16,4
2120ce4-0,7,2,16,4
2120ce4-0,8,12,16,4
2120ce4-0,9,4,16,4
2120ce4-0,10,6,16,4
2120ce4-0,11,2,16,4
2120ce4-0,12,2,16,4
2120ce4-0,13,2,16,4
2120ce4-0,14,2,16,4
2120ce4-0,15,2,16,4
2120ce4-0,16,4,16,4
2120ce4-0,17,8,16,4
2120ce4-0,18,2,16,4
2120ce4-0,19,2,16,4
2120ce4-0,20,6,16,4
2120ce4-0,21,2,16,4
2120ce4-0,22,6,16,4
2120ce4-0,23,2,16,4
2120ce4-0,24,2,16,4
2120ce4-0,25,2,16,4
2120ce4-0,26,2,16,4
2120ce4-0,27,2,16,4
2120ce4-0,28,4,16,4
b1e5b6f4-0,0,4,16,4
b1e5b6f4-0,1,4,16,4
b1e5b6f4-0,2,4,16,4
b1e5b6f4-0,3,4,16,4
b1e5b6f4-0,4,4,16,4
b1e5b6f4-0,5,6,16,4
b1e5b6f4-0,6,2,16,4
b1e5b6f4-0,7,4,16,4
b1e5b6f4-0,8,4,16,4
b1e5b6f4-0,9,4,16,4
b1e5b6f4-0,10,4,16,4
b1e5b6f4-0,11,4,16,4
b1e5b6f4-0,12,4,16,4
b1e5b6f4-0,13,4,16,4
b1e5b6f4-0,14,8,16,4
b1e5b6f4-0,15,4,16,4
b1e5b6f4-0,16,4,16,4
b1e5b6f4-0,17,4,16,4
b1e5b6f4-0,18,4,16,4
b1e5b6f4-0,19,4,16,4
b1e5b6f4-0,20,6,16,4
b1e5b6f4-0,21,2,16,4
b1e5b6f4-0,22,4,16,4
b1e5b6f4-0,23,4,16,4
b1e5b6f4-0,24,4,16,4
b1e5b6f4-0,25,4,16,4
b1e5b6f4-0,26,4,16,4
b1e5b6f4-0,27,4,16,4
b1e5b6f4-0,28,4,16,4
35b6d52a-0,0,4,16,4
35b6d52a-0,1,4,16,4
35b6d52a-0,2,6,16,4
35b6d52a-0,3,2,16,4
35b6d52a-0,4,2,16,4
35b6d52a-0,5,2,16,4
35b6d52a-0,6,2,16,4
35b6d52a-0,7,2,16,4
35b6d52a-0,8,4,16,4
35b6d52a-0,9,4,16,4
35b6d52a-0,10,6,16,4
35b6d52a-0,11,2,16,4
35b6d52a-0,12,4,16,4
35b6d52a-0,13,4,16,4
35b6d52a-0,14,6,16,4
35b6d52a-0,15,2,16,4
35b6d52a-0,16,8,16,4
35b6d52a-0,17,4,16,4
35b6d52a-0,18,4,16,4
35b6d52a-0,19,6,16,4
35b6d52a-0,20,2,16,4
35b6d52a-0,21,2,16,4
35b6d52a-0,22,2,16,4
35b6d52a-0,23,2,16,4
35b6d52a-0,24,2,16,4
35b6d52a-0,25,4,16,4
35b6d52a-0,26,4,16,4
35b6d52a-0,27,6,16,4
35b6d52a-0,28,2,16,4
4b718489-0,0,3,8,2
4b718489-0,1,1,8,2
4b718489-0,2,2,8,2
4b718489-0,3,2,8,2
4b718489-0,4,2,8,2
4b718489-0,5,2,8,2
4b718489-0,6,4,8,2
4b718489-0,7,2,8,2
4b718489-0,8,2,8,2
4b718489-0,9,4,8,2
4b718489-0,10,2,8,2
4b718489-0,11,2,8,2
4b718489-0,12,4,8,2
4b718489-0,13,3,8,2
4b718489-0,14,1,8,2
4b718489-0,15,2,8,2
4b718489-0,16,2,8,2
4b718489-0,17,2,8,2
4b718489-0,18,2,8,2
4b718489-0,19,4,8,2
4b718489-0,20,2,8,2
4b718489-0,21,2,8,2
4b718489-0,22,2,8,2
4b718489-0,23,2,8,2
4b718489-0,24,8,8,2
4b718489-0,25,2,8,2
4b718489-0,26,2,8,2
4b718489-0,27,2,8,2
4b718489-0,28,2,8,2
ecfd6535-0,0,2,12,3
ecfd6535-0,1,2,12,3
ecfd6535-0,2,2,12,3
ecfd6535-0,3,6,12,3
ecfd6535-0,4,2,12,3
ecfd6535-0,5,3,12,3
ecfd6535-0,6,1,12,3
ecfd6535-0,7,6,12,3
ecfd6535-0,8,2,12,3
ecfd6535-0,9,2,12,3
ecfd6535-0,10,2,12,3
ecfd6535-0,11,6,12,3
ecfd6535-0,12,2,12,3
ecfd6535-0,13,4,12,3
ecfd6535-0,14,6,12,3
ecfd6535-0,15,2,12,3
ecfd6535-0,16,2,12,3
ecfd6535-0,17,2,12,3
ecfd6535-0,18,6,12,3
ecfd6535-0,19,2,12,3
ecfd6535-0,20,3,12,3
ecfd6535-0,21,1,12,3
ecfd6535-0,22,6,12,3
ecfd6535-0,23,2,12,3
ecfd6535-0,24,2,12,3
ecfd6535-0,25,2,12,3
ecfd6535-0,26,6,12,3
ecfd6535-0,27,2,12,3
ecfd6535-0,28,4,12,3
35cf14ff-0,0,4,16,4
35cf14ff-0,1,4,16,4
35cf14ff-0,2,2,16,4
35cf14ff-0,3,2,16,4
35cf14ff-0,4,4,16,4
35cf14ff-0,5,4,16,4
35cf14ff-0,6,8,16,4
35cf14ff-0,7,4,16,4
35cf14ff-0,8,2,16,4
35cf14ff-0,9,2,16,4
35cf14ff-0,10,4,16,4
35cf14ff-0,11,4,16,4
35cf14ff-0,12,4,16,4
35cf14ff-0,13,4,16,4
35cf14ff-0,14,12,16,4
35cf14ff-0,15,2,16,4
35cf14ff-0,16,2,16,4
35cf14ff-0,17,4,16,4
35cf14ff-0,18,4,16,4
35cf14ff-0,19,4,16,4
35cf14ff-0,20,4,16,4
35cf14ff-0,21,6,16,4
35cf14ff-0,22,2,16,4
35cf14ff-0,23,4,16,4
35cf14ff-0,24,2,16,4
35cf14ff-0,25,2,16,4
35cf14ff-0,26,4,16,4
35cf14ff-0,27,4,16,4
35cf14ff-0,28,4,16,4
198b36c1-0,0,2,16,4
198b36c1-0,1,6,16,4
198b36c1-0,2,2,16,4
198b36c1-0,3,6,16,4
198b36c1-0,4,2,16,4
198b36c1-0,5,3,16,4
198b36c1-0,6,1,16,4
198b36c1-0,7,3,16,4
198b36c1-0,8,1,16,4
198b36c1-0,9,6,16,4
198b36c1-0,10,2,16,4
198b36c1-0,11,3,16,4
198b36c1-0,12,1,16,4
198b36c1-0,13,3,16,4
198b36c1-0,14,1,16,4
198b36c1-0,15,3,16,4
198b36c1-0,16,1,16,4
198b36c1-0,17,3,16,4
198b36c1-0,18,1,16,4
198b36c1-0,19,6,16,4
198b36c1-0,20,2,16,4
198b36c1-0,21,6,16,4
198b36c1-0,22,2,16,4
198b36c1-0,23,6,16,4
198b36c1-0,24,2,16,4
198b36c1-0,25,6,16,4
198b36c1-0,26,2,16,4
198b36c1-0,27,3,16,4
198b36c1-0,28,1,16,4
eb3b15c5-0,0,4,16,4
eb3b15c5-0,1,8,16,4
eb3b15c5-0,2,4,16,4
eb3b15c5-0,3,4,16,4
eb3b15c5-0,4,8,16,4
eb3b15c5-0,5,4,16,4
eb3b15c5-0,6,4,16,4
eb3b15c5-0,7,4,16,4
eb3b15c5-0,8,4,16,4
eb3b15c5-0,9,6,16,4
eb3b15c5-0,10,2,16,4
eb3b15c5-0,11,4,16,4
eb3b15c5-0,12,4,16,4
eb3b15c5-0,13,4,16,4
eb3b15c5-0,14,2,16,4
eb3b15c5-0,15,2,16,4
eb3b15c5-0,16,2,16,4
eb3b15c5-0,17,2,16,4
eb3b15c5-0,18,2,16,4
eb3b15c5-0,19,2,16,4
eb3b15c5-0,20,6,16,4
eb3b15c5-0,21,2,16,4
eb3b15c5-0,22,2,16,4
eb3b15c5-0,23,2,16,4
eb3b15c5-0,24,2,16,4
eb3b15c5-0,25,2,16,4
eb3b15c5-0,26,6,16,4
eb3b15c5-0,27,2,16,4
eb3b15c5-0,28,4,16,4
2e19d388-0,0,2,12,6
2e19d388-0,1,4,12,6
2e19d388-0,2,2,12,6
2e19d388-0,3,4,12,6
2e19d388-0,4,2,12,6
2e19d388-0,5,6,12,6
2e19d388-0,6,4,12,6
2e19d388-0,7,2,12,6
2e19d388-0,8,4,12,6
2e19d388-0,9,2,12,6
2e19d388-0,10,2,12,6
2e19d388-0,11,2,12,6
2e19d388-0,12,2,12,6
2e19d388-0,13,4,12,6
2e19d388-0,14,2,12,6
2e19d388-0,15,2,12,6
2e19d388-0,16,2,12,6
2e19d388-0,17,2,12,6
2e19d388-0,18,4,12,6
2e19d388-0,19,2,12,6
2e19d388-0,20,2,12,6
2e19d388-0,21,2,12,6
2e19d388-0,22,2,12,6
2e19d388-0,23,10,12,6
2e19d388-0,24,2,12,6
2e19d388-0,25,4,12,6
2e19d388-0,26,2,12,6
2e19d388-0,27,2,12,6
2e19d388-0,28,2,12,6
c4a71b73-0,0,2,12,6
c4a71b73-0,1,4,12,6
c4a71b73-0,2,2,12,6
c4a71b73-0,3,4,12,6
c4a71b73-0,4,2,12,6
c4a71b73-0,5,6,12,6
c4a71b73-0,6,4,12,6
c4a71b73-0,7,2,12,6
c4a71b73-0,8,4,12,6
c4a71b73-0,9,2,12,6
c4a71b73-0,10,2,12,6
c4a71b73-0,11,2,12,6
c4a71b73-0,12,2,12,6
c4a71b73-0,13,10,12,6
c4a71b73-0,14,2,12,6
c4a71b73-0,15,2,12,6
c4a71b73-0,16,2,12,6
c4a71b73-0,17,2,12,6
c4a71b73-0,18,2,12,6
c4a71b73-0,19,2,12,6
c4a71b73-0,20,2,12,6
c4a71b73-0,21,6,12,6
c4a71b73-0,22,4,12,6
c4a71b73-0,23,2,12,6
c4a71b73-0,24,4,12,6
c4a71b73-0,25,2,12,6
c4a71b73-0,26,2,12,6
c4a71b73-0,27,2,12,6
c4a71b73-0,28,2,12,6
b9f9d996-0,0,2,12,6
b9f9d996-0,1,4,12,6
b9f9d996-0,2,2,12,6
b9f9d996-0,3,3,12,6
b9f9d996-0,4,1,12,6
b9f9d996-0,5,2,12,6
b9f9d996-0,6,2,12,6
b9f9d996-0,7,2,12,6
b9f9d996-0,8,2,12,6
b9f9d996-0,9,4,12,6
b9f9d996-0,10,2,12,6
b9f9d996-0,11,2,12,6
b9f9d996-0,12,2,12,6
b9f9d996-0,13,2,12,6
b9f9d996-0,14,2,12,6
b9f9d996-0,15,2,12,6
b9f9d996-0,16,2,12,6
b9f9d996-0,17,10,12,6
b9f9d996-0,18,2,12,6
b9f9d996-0,19,4,12,6
b9f9d996-0,20,2,12,6
b9f9d996-0,21,3,12,6
b9f9d996-0,22,1,12,6
b9f9d996-0,23,2,12,6
b9f9d996-0,24,2,12,6
b9f9d996-0,25,2,12,6
b9f9d996-0,26,2,12,6
b9f9d996-0,27,4,12,6
b9f9d996-0,28,2,12,6
b5fbf97e-0,0,4,12,3
b5fbf97e-0,1,4,12,3
b5fbf97e-0,2,6,12,3
b5fbf97e-0,3,2,12,3
b5fbf97e-0,4,4,12,3
b5fbf97e-0,5,6,12,3
b5fbf97e-0,6,2,12,3
b5fbf97e-0,7,4,12,3
b5fbf97e-0,8,4,12,3
b5fbf97e-0,9,4,12,3
b5fbf97e-0,10,8,12,3
b5fbf97e-0,11,4,12,3
b5fbf97e-0,12,4,12,3
b5fbf97e-0,13,6,12,3
b5fbf97e-0,14,2,12,3
b5fbf97e-0,15,4,12,3
b5fbf97e-0,16,6,12,3
b5fbf97e-0,17,2,12,3
b5fbf97e-0,18,4,12,3
b5fbf97e-0,19,4,12,3
b5fbf97e-0,20,4,12,3
b5fbf97e-0,21,8,12,3
b5fbf97e-0,22,4,12,3
b5fbf97e-0,23,2,12,3
b5fbf97e-0,24,2,12,3
b5fbf97e-0,25,6,12,3
b5fbf97e-0,26,2,12,3
b5fbf97e-0,27,2,12,3
b5fbf97e-0,28,2,12,3
248a8895-0,0,1,8,2
248a8895-0,1,1,8,2
248a8895-0,2,2,8,2
248a8895-0,3,2,8,2
248a8895-0,4,2,8,2
248a8895-0,5,1,8,2
248a8895-0,6,1,8,2
248a8895-0,7,2,8,2
248a8895-0,8,2,8,2
248a8895-0,9,2,8,2
248a8895-0,10,2,8,2
248a8895-0,11,2,8,2
248a8895-0,12,2,8,2
248a8895-0,13,2,8,2
248a8895-0,14,2,8,2
248a8895-0,15,6,8,2
248a8895-0,16,2,8,2
248a8895-0,17,2,8,2
248a8895-0,18,2,8,2
248a8895-0,19,2,8,2
248a8895-0,20,2,8,2
248a8895-0,21,2,8,2
248a8895-0,22,2,8,2
248a8895-0,23,2,8,2
248a8895-0,24,2,8,2
248a8895-0,25,2,8,2
248a8895-0,26,1,8,2
248a8895-0,27,1,8,2
248a8895-0,28,2,8,2
4884452-0,0,4,12,3
4884452-0,1,8,12,3
4884452-0,2,4,12,3
4884452-0,3,8,12,3
4884452-0,4,4,12,3
4884452-0,5,4,12,3
4884452-0,6,4,12,3
4884452-0,7,4,12,3
4884452-0,8,4,12,3
4884452-0,9,4,12,3
4884452-0,10,4,12,3
4884452-0,11,2,12,3
4884452-0,12,2,12,3
4884452-0,13,2,12,3
4884452-0,14,2,12,3
4884452-0,15,2,12,3
4884452-0,16,2,12,3
4884452-0,17,8,12,3
4884452-0,18,4,12,3
4884452-0,19,8,12,3
4884452-0,20,4,12,3
4884452-0,21,8,12,3
4884452-0,22,4,12,3
4884452-0,23,4,12,3
4884452-0,24,4,12,3
4884452-0,25,4,12,3
4884452-0,26,4,12,3
4884452-0,27,4,12,3
4884452-0,28,4,12,3
74f7a4bc-0,0,6,12,3
74f7a4bc-0,1,2,12,3
74f7a4bc-0,2,2,12,3
74f7a4bc-0,3,2,12,3
74f7a4bc-0,4,2,12,3
74f7a4bc-0,5,2,12,3
74f7a4bc-0,6,8,12,3
74f7a4bc-0,7,2,12,3
74f7a4bc-0,8,2,12,3
74f7a4bc-0,9,6,12,3
74f7a4bc-0,10,2,12,3
74f7a4bc-0,11,2,12,3
74f7a4bc-0,12,2,12,3
74f7a4bc-0,13,8,12,3
74f7a4bc-0,14,2,12,3
74f7a4bc-0,15,2,12,3
74f7a4bc-0,16,6,12,3
74f7a4bc-0,17,2,12,3
74f7a4bc-0,18,2,12,3
74f7a4bc-0,19,2,12,3
74f7a4bc-0,20,8,12,3
74f7a4bc-0,21,6,12,3
74f7a4bc-0,22,2,12,3
74f7a4bc-0,23,2,12,3
74f7a4bc-0,24,2,12,3
74f7a4bc-0,25,1,12,3
74f7a4bc-0,26,1,12,3
74f7a4bc-0,27,1,12,3
74f7a4bc-0,28,1,12,3
6b9586fb-0,0,2,12,6
6b9586fb-0,1,2,12,6
